trade_date,active_return,growth_return,market_return,active_return_20d,state,state_name
2021-12-14,-0.0018344133128056,-0.0085344133128056,-0.0067,-0.03518371981278501,0,Bear
2021-12-15,0.004082271553791,-0.0046177284462089,-0.0087,-0.03127190291114956,0,Bear
2021-12-16,-0.0052467364144081,0.0005532635855919,0.0058,-0.049170947359481576,0,Bear
2021-12-17,0.0059222210786333,-0.0099777789213667,-0.0159,-0.03485830319285155,0,Bear
2021-12-20,0.0057080502480336,-0.0092919497519664,-0.015,-0.03305733514711384,0,Bear
2021-12-21,-0.0124141914535523,-0.0056141914535523,0.0068,-0.04445250791576216,0,Bear
2021-12-22,0.0029675524078101,0.0031675524078102,0.0002,-0.0395407481080714,0,Bear
2021-12-23,0.0002629015181745,0.0072629015181745,0.0069999999999999,-0.04273820290747754,0,Bear
2021-12-24,0.0051266969556021,-0.0003733030443979,-0.0055,-0.048105952167000976,0,Bear
2021-12-27,-0.0023998657731883,-0.0027998657731883,-0.0004,-0.055992766040279696,0,Bear
2021-12-28,-0.0073206307713222,7.936922867770452e-05,0.0074,-0.0624270883067195,0,Bear
2021-12-29,0.0121898312143644,-0.0024101687856356,-0.0146,-0.04446896205539175,0,Bear
2021-12-30,-0.0089946519503763,-0.0011946519503763,0.0078,-0.05008650996860475,0,Bear
2021-12-31,-0.0017366441394707,0.0020633558605293,0.0038,-0.0444737160229004,0,Bear
2022-01-04,-0.011562419819491,-0.016162419819491,-0.0046,-0.05421826188454204,0,Bear
2022-01-05,0.0021431634046883,-0.0079568365953117,-0.0101,-0.04020795216469686,0,Bear
2022-01-06,0.0104107987220321,0.0002107987220321,-0.0102,-0.020437769127010452,0,Bear
2022-01-07,-0.0008268239018279,7.317609817207582e-05,0.0009,-0.004041145049247796,0,Bear
2022-01-10,-0.0046504847680873,-0.0001504847680873,0.0045,-0.013843311575327921,0,Bear
2022-01-11,0.0078690782051972,-0.0017309217948027,-0.0096,-0.0007679121215213858,0,Bear
2022-01-12,-0.0091555730220306,0.0008444269779694,0.01,-0.008096894205766203,0,Bear
2022-01-13,0.0066045264752144,-0.0097954735247855,-0.0163999999999999,-0.005605233351827499,0,Bear
2022-01-14,0.0122280133291521,0.0040280133291522,-0.0081999999999999,0.011863218705165934,1,Bull
2022-01-17,-0.0120987736329965,-0.0034987736329965,0.0086,-0.00626420837724373,0,Bear
2022-01-18,-0.0005096782150338,0.0091903217849661,0.0097,-0.012407919084160945,0,Bear
2022-01-19,-0.0022570113717432,-0.0090570113717433,-0.0068,-0.0022506744919217336,0,Bear
2022-01-20,-0.0081034104167213,0.0008965895832787,0.009,-0.013264037451055088,0,Bear
2022-01-21,0.0098276710782367,0.0006276710782367,-0.0092,-0.0038286159392882935,0,Bear
2022-01-24,0.0069094943434666,0.0085094943434666,0.0016,-0.0020617026270184358,0,Bear
2022-01-25,0.0293996923108122,0.0067996923108123,-0.0226,0.02974863476448153,1,Bull
2022-01-26,-0.0031452138735649,0.0040547861264351,0.0072,0.034079972740588715,1,Bull
2022-01-27,0.0246074635260612,0.0050074635260613,-0.0196,0.04676615520003535,1,Bull
2022-01-28,-0.0021328721844488,-0.0142328721844488,-0.0121,0.05401402609956718,1,Bull
2022-02-07,-0.0078196550844546,0.0075803449155454,0.0154,0.04759129324125966,1,Bull
2022-02-08,-0.0051287773748189,-0.0106287773748189,-0.0055,0.05440996135344833,1,Bull
2022-02-09,-0.0111575648759545,-0.0017575648759546,0.0093999999999999,0.040415533307141205,1,Bull
2022-02-10,0.002314435181048,-0.000285564818952,-0.0026,0.0320787435558878,1,Bull
2022-02-11,0.0088678214856305,0.0005678214856305,-0.0083,0.04209266073266882,1,Bull
2022-02-14,0.0043472664472424,-0.0064527335527576,-0.0108,0.051512960196428814,1,Bull
2022-02-15,-0.0002559084966995,0.0103440915033005,0.0106,0.043036136169163575,1,Bull
2022-02-16,-0.0029471142857993,0.0009528857142007,0.0039,0.04957161907191843,1,Bull
2022-02-17,0.0043372600904302,0.0067372600904303,0.0024,0.0472075740197091,1,Bull
2022-02-18,-0.009184992634547,-0.004384992634547,0.0048,0.025054598867435995,1,Bull
2022-02-21,-0.0063230351020205,-0.0099230351020205,-0.0036,0.031047553613332113,1,Bull
2022-02-22,0.0157848824854484,0.0027848824854484,-0.013,0.04785658775928869,1,Bull
2022-02-23,-0.0027004552874887,0.0079995447125113,0.0107,0.047390871002857216,1,Bull
2022-02-24,0.024378072939694,0.0040780729396941,-0.0203,0.0816896169622865,1,Bull
2022-02-25,-0.0064427741785488,0.0032572258214512,0.0097,0.06426132478761604,1,Bull
2022-02-28,0.0059753075636267,0.0077753075636267,0.0018,0.06327392833788847,1,Bull
2022-03-01,-0.0158121041376925,-0.0075121041376925,0.0083,0.016574356950703972,1,Bull
2022-03-02,0.0019834954724641,-0.0069165045275358,-0.0089,0.021804521341734384,1,Bull
2022-03-03,0.0015830641951304,-0.0043169358048695,-0.0059,-0.001156891857969744,0,Bear
2022-03-04,0.0107686404342512,-0.0013313595657488,-0.0121,0.011757239296952937,1,Bull
2022-03-07,0.0255784327322365,-0.0063215672677634,-0.0319,0.04581431097789701,1,Bull
2022-03-08,0.0196994296273414,-0.0004005703726585,-0.0200999999999999,0.07191386397357502,1,Bull
2022-03-09,0.0072891171654509,-0.0019108828345491,-0.0092,0.09191022893743761,1,Bull
2022-03-10,-0.0112331378671509,0.0044668621328491,0.0157,0.0771516531159353,1,Bull
2022-03-11,-0.0067701604472901,-0.0035701604472901,0.0032,0.06045523587305257,1,Bull
2022-03-14,0.0270556123349741,-0.0035443876650259,-0.0306,0.08443218597701985,1,Bull
2022-03-15,0.0442098995042254,-0.0014901004957746,-0.0457,0.1326646824543618,1,Bull
2022-03-16,-0.0409222608601013,0.0022777391398987,0.0432,0.08952443588165582,1,Bull
2022-03-17,-0.0172611879456759,0.0023388120543241,0.0196,0.06609402276491183,1,Bull
2022-03-18,-0.0123052933901634,-0.0056052933901634,0.0067,0.0627366513483878,1,Bull
2022-03-21,-0.0025804370011705,-0.0042804370011706,-0.0017,0.06673935676830145,1,Bull
2022-03-22,-0.0007420951983359,-0.0015420951983359,-0.0008,0.049383341880004705,1,Bull
2022-03-23,-0.0014474990206052,0.0035525009793948,0.005,0.050701733572392715,1,Bull
2022-03-24,0.0067017886109099,0.0008017886109099,-0.0059,0.03257121801569629,1,Bull
2022-03-25,0.0117258791232594,-0.0062741208767406,-0.018,0.05145329947209443,1,Bull
2022-03-28,0.0022252412320027,-0.0040747587679973,-0.0063,0.047533700662879985,1,Bull
2022-03-29,0.0059537499553159,0.0024537499553159,-0.0034999999999999,0.07070048190657818,1,Bull
2022-03-30,-0.0216720672795544,0.0073279327204455,0.0289999999999999,0.04542259803643045,1,Bull
2022-03-31,7.743324103380057e-05,-0.0073225667589662,-0.0074,0.0438510652500006,1,Bull
2022-04-01,-0.0110086593680233,0.0016913406319767,0.0127,0.02136099513157408,1,Bull
2022-04-06,-0.0114752938763166,-0.0143752938763166,-0.0029,-0.01554035719252067,0,Bear
2022-04-07,0.0177056353023372,0.0049056353023372,-0.0128,-0.017465247990726462,0,Bear
2022-04-08,0.0015553968781436,0.0066553968781437,0.0051,-0.023058060763719745,0,Bear
2022-04-11,0.0242114540597046,-0.0066885459402953,-0.0308999999999999,0.011962639968267963,1,Bull
2022-04-12,-0.0260160736520324,-0.0065160736520325,0.0195,-0.007646260569841301,0,Bear
2022-04-13,0.0154957547089208,0.0058957547089208,-0.0096,-0.018815536901835017,0,Bear
2022-04-14,-0.0080087701694455,0.0044912298305545,0.0125,-0.0678824413544622,0,Bear
2022-04-15,0.0067190872899274,0.0060190872899274,-0.0007,-0.02158031659864068,0,Bear
2022-04-18,0.0074828166987192,0.0021828166987192,-0.0053,0.003054938357498038,1,Bull
2022-04-19,0.007147729788871,-0.000452270211129,-0.0076,0.022810487147151948,1,Bull
2022-04-20,0.009179708425098,-0.006320291574902,-0.0155,0.03487000604830337,1,Bull
2022-04-21,0.0201034529095552,0.0017034529095552,-0.0184,0.05645845923224413,1,Bull
2022-04-22,-0.0011295870230901,0.0032704129769099,0.0044,0.05679480691425054,1,Bull
2022-04-25,0.0524970799877311,0.0030970799877311,-0.0494,0.10486885094165665,1,Bull
2022-04-26,0.013783563409852,0.005683563409852,-0.0081,0.10711597273644391,1,Bull
2022-04-27,-0.0101262257075089,0.019273774292491,0.0294,0.09347182791461739,1,Bull
2022-04-28,0.0021350362326291,0.0087350362326291,0.0066,0.0893208857119423,1,Bull
2022-04-29,-0.0292223107044676,-0.0049223107044676,0.0243,0.08091405444413136,1,Bull
2022-05-05,0.0018311244463474,0.0003311244463474,-0.0015,0.08280949714483854,1,Bull
2022-05-06,0.0197799235305243,-0.0055200764694757,-0.0253,0.1165187609133913,1,Bull
2022-05-09,-0.001541644543209,-0.009541644543209,-0.008,0.1277386179144786,1,Bull
2022-05-10,-0.0075960070742451,0.0033039929257549,0.0109,0.0997013955439292,1,Bull
2022-05-11,-0.0040385467416175,0.0103614532583824,0.0144,0.09355928136390435,1,Bull
2022-05-12,-0.0023220036047683,-0.0067220036047683,-0.0044,0.06522928292398333,1,Bull
2022-05-13,-0.0082805943629298,-0.0007805943629298,0.0075,0.08462626820718167,1,Bull
2022-05-16,0.0042920927235382,-0.0037079072764617,-0.008,0.07265990987125459,1,Bull
2022-05-17,-0.0026175666890054,0.0098824333109946,0.0125,0.07848952576454704,1,Bull
2022-05-18,-0.0061719414031881,-0.0096719414031881,-0.0034999999999999,0.06467947726404444,1,Bull
2022-05-19,-0.0019650810371164,-6.50810371164972e-05,0.0019,0.05469520492122215,1,Bull
2022-05-20,-0.0147225885471683,0.0047774114528316,0.0195,0.03179238818751684,1,Bull
2022-05-23,0.0051982936706082,-0.0006017063293918,-0.0058,0.027721761911934095,1,Bull
2022-05-24,0.027212506486038,0.003812506486038,-0.0233999999999999,0.03488390712996181,1,Bull
2022-05-25,-0.0178730919577276,-0.0117730919577276,0.0060999999999999,0.01753672817592067,1,Bull
2022-05-26,-0.0058100244173567,-0.0033100244173567,0.0025,-0.03883361372227878,0,Bear
2022-05-27,-0.0021387413839742,-3.874138397428543e-05,0.0021,-0.05392952246676408,0,Bear
2022-05-30,-0.0052120125103695,0.0016879874896305,0.0069,-0.04923277006574145,0,Bear
2022-05-31,-0.0147183428853587,0.0007816571146412,0.0155,-0.06522227247779089,0,Bear
2022-06-01,0.0007207096392569,-0.0012792903607431,-0.002,-0.036389648056467716,0,Bear
2022-06-02,0.0015673040441278,0.0031673040441278,0.0016,-0.03664340346936046,0,Bear
2022-06-06,-0.0116292822620688,0.0070707177379312,0.0187,-0.0663147716674396,0,Bear
2022-06-07,-0.000440500256573,0.0026594997434269,0.0031,-0.06528506206655726,0,Bear
2022-06-08,-0.0093978435990425,0.0003021564009575,0.0097,-0.0669821567250306,0,Bear
2022-06-09,0.0137439643876632,0.0032439643876632,-0.0105,-0.05032347969734652,0,Bear
2022-06-10,-0.0069742203516378,0.0082257796483622,0.0152,-0.05475186343220295,0,Bear
2022-06-13,0.0137755432901688,0.0020755432901689,-0.0116999999999999,-0.033729260770635205,0,Bear
2022-06-14,-0.0091386376685377,-0.0012386376685377,0.0079,-0.04665151902435427,0,Bear
2022-06-15,-0.0160679484308216,-0.0028679484308216,0.0132,-0.05950807291365334,0,Bear
2022-06-16,-0.0020856281931515,-0.0086856281931515,-0.0066,-0.05564106135934921,0,Bear
2022-06-17,-0.0046583980958088,0.0092416019041911,0.0139,-0.05818952734049154,0,Bear
2022-06-20,-0.010805229638347,-0.005805229638347,0.005,-0.0544449883887117,0,Bear
2022-06-21,-0.0074693729063551,-0.0085693729063552,-0.0011,-0.06636102096923813,0,Bear
2022-06-22,0.0123424328498528,-0.0003575671501472,-0.0127,-0.07987651097752602,0,Bear
2022-06-23,-0.0119894326131076,0.0052105673868924,0.0172,-0.07436429751502882,0,Bear
2022-06-24,-0.0066814911090918,0.0050185088909081,0.0116999999999999,-0.07517567230577094,0,Bear
2022-06-27,-0.0088321874989141,0.0024678125010859,0.0113,-0.08137920185434999,0,Bear
2022-06-28,-0.0116940906360475,-0.0012940906360476,0.0104,-0.0873649715423005,0,Bear
2022-06-29,0.010689659396142,-0.004710340603858,-0.0154,-0.06383034799806797,0,Bear
2022-06-30,-0.0101808592545033,0.0042191407454967,0.0144,-0.07402871589356763,0,Bear
2022-07-01,0.0083121763898625,0.0042121763898625,-0.0040999999999999,-0.06779293115708951,0,Bear
2022-07-04,-0.0018775060383347,0.0047224939616652,0.0066,-0.058595294514894314,0,Bear
2022-07-05,0.0083423916907315,0.0069423916907315,-0.0014,-0.050323394934046806,0,Bear
2022-07-06,0.0114224177961276,-0.0031775822038724,-0.0146,-0.030363297905600772,0,Bear
2022-07-07,-0.0033148157102228,0.0010851842897772,0.0044,-0.046679862893348356,0,Bear
2022-07-08,-0.0059443632529461,-0.0092443632529461,-0.0033,-0.04569118411919526,0,Bear
2022-07-11,0.0101458103934241,-0.0065541896065759,-0.0167,-0.04910800170330687,0,Bear
2022-07-12,0.0090592022907552,-0.0003407977092447,-0.0093999999999999,-0.03164422618292584,0,Bear
2022-07-13,-0.0053425114397524,-0.0035425114397525,0.0018,-0.021088579763592796,0,Bear
2022-07-14,0.0108671715448168,0.0109671715448168,0.0001,-0.008382435884159323,0,Bear
2022-07-15,0.0287750673274249,0.0117750673274249,-0.017,0.024925939330453062,1,Bull
2022-07-18,-0.0191722060389993,-0.0087722060389993,0.0104,0.0162567354448937,1,Bull
2022-07-19,0.0016162225285234,-0.0037837774714766,-0.0054,0.025559518960259764,1,Bull
2022-07-20,-0.001169567669589,0.002230432330411,0.0034,0.011871106518730912,1,Bull
2022-07-21,0.0044357190198271,-0.0066642809801729,-0.0111,0.028692926958883813,1,Bull
2022-07-22,-0.0032205652693207,-0.0027205652693207,0.0005,0.0322771045416379,1,Bull
2022-07-25,0.0047088009801261,-0.0012911990198739,-0.006,0.046379713810701606,1,Bull
2022-07-26,-0.0074138125995426,0.0004861874004574,0.0079,0.050911505095599274,1,Bull
2022-07-27,0.0041012225297595,-0.0007987774702405,-0.0049,0.044060871927337875,1,Bull
2022-07-28,-0.0016983105194868,-0.0014983105194868,0.0002,0.05300826126735125,1,Bull
2022-07-29,0.0107092443287377,-0.0024907556712623,-0.0132,0.05551158553691704,1,Bull
2022-08-01,0.0005584704517321,0.0050584704517322,0.0045,0.05808762347105367,1,Bull
2022-08-02,0.0200591601442197,0.0005591601442197,-0.0195,0.07038242312429932,1,Bull
2022-08-03,0.0092413166286746,-0.0005586833713254,-0.0098,0.06807417652859415,1,Bull
2022-08-04,-0.0142081350616261,-0.0057081350616261,0.0085,0.05640060770334565,1,Bull
2022-08-05,-0.0130265685460243,0.0004734314539757,0.0135,0.048874222158195924,1,Bull
2022-08-08,0.0034787245004584,0.0013787245004584,-0.0021,0.04195152401096225,1,Bull
2022-08-09,0.0027655036748646,0.0047655036748647,0.002,0.03545266958338633,1,Bull
2022-08-10,0.0104215261353606,-0.0007784738646394,-0.0112,0.05186325813099946,1,Bull
2022-08-11,-0.0213841063292219,-0.0009841063292219,0.0204,0.0183040179277274,1,Bull
2022-08-12,-0.0027672294806196,-0.0033672294806196,-0.0006,-0.012917235963798235,0,Bear
2022-08-15,0.0071188831987023,0.0058188831987023,-0.0013,0.013541517748176135,1,Bull
2022-08-16,-0.0001309578767358,-0.0020309578767359,-0.0019,0.011773535321477402,1,Bull
2022-08-17,-0.0135923028392157,-0.0041923028392158,0.0093999999999999,-0.0008101768623915984,0,Bear
2022-08-18,0.0115869329774691,0.0028869329774692,-0.0087,0.0063036882404226,1,Bull
2022-08-19,0.0011013325821836,-0.0057986674178163,-0.0069,0.010666881938677486,1,Bull
2022-08-22,-0.0021721160588029,0.0051278839411971,0.0073,0.003745159981201951,1,Bull
2022-08-23,0.0036454468655967,-0.0012545531344033,-0.0049,0.014928751191736866,1,Bull
2022-08-24,0.0115669072035122,-0.0073330927964878,-0.0189,0.02247494061239408,1,Bull
2022-08-25,-0.0090322646770954,-0.0007322646770954,0.0083,0.014963399341080708,1,Bull
2022-08-26,0.0036622757941872,0.0015622757941873,-0.0021,0.00788676955955725,1,Bull
2022-08-29,0.0029835612124645,-0.0014164387875355,-0.0044,0.010329622191268095,1,Bull
2022-08-30,-0.0033518618005398,-0.0067518618005399,-0.0034,-0.012858100522006533,0,Bear
2022-08-31,-0.0083755694691315,-0.0076755694691315,0.0007,-0.030089228616888786,0,Bear
2022-09-01,0.0087610642670761,0.0001610642670761,-0.0086,-0.007490062777407158,0,Bear
2022-09-02,-0.000629888100805,-0.005629888100805,-0.005,0.0049761578303024745,1,Bull
2022-09-05,0.0011631892676467,-0.0008368107323533,-0.002,0.0026571672580306682,1,Bull
2022-09-06,-0.0021405959778539,0.007059404022146,0.0092,-0.0022484023512678863,0,Bear
2022-09-07,0.0052786243583305,0.0059786243583306,0.0007,-0.007326815995332581,0,Bear
2022-09-08,0.0029714191494829,-0.0013285808505171,-0.0043,0.017378563491571963,1,Bull
2022-09-09,-0.0150418999626882,-0.0011418999626882,0.0139,0.004855923851605715,1,Bull
2022-09-13,-0.0092186320032294,-0.0050186320032294,0.0042,-0.011444881550369601,0,Bear
2022-09-14,0.0076487285831442,-0.0034512714168558,-0.0111,-0.003753225397563509,0,Bear
2022-09-15,0.0004662325451823,-0.0089337674548176,-0.0093999999999999,0.0104455390409679,1,Bull
2022-09-16,0.027889696161037,0.004389696161037,-0.0235,0.026729907488068916,1,Bull
2022-09-19,0.0046253264198119,0.0034253264198119,-0.0012,0.030344116908372243,1,Bull
2022-09-20,-0.0007857302092088,0.0004142697907911,0.0012,0.031775680935479,1,Bull
2022-09-21,0.0024596333959254,-0.0049403666040746,-0.0074,0.03055663141559828,1,Bull
2022-09-22,0.0141229523207159,0.0053229523207159,-0.0088,0.03316066010314511,1,Bull
2022-09-23,0.0037761186849604,0.0003761186849604,-0.0034,0.04651439235648036,1,Bull
2022-09-26,0.012333170954241,0.007333170954241,-0.005,0.05555549791405445,1,Bull
2022-09-27,-0.0181148718744652,-0.0036148718744652,0.0144999999999999,0.03335117881698113,1,Bull
2022-09-28,0.0085797230836482,-0.0077202769163517,-0.0163,0.045722161948003937,1,Bull
