trade_date,momentum_return,holdings_count,rebalance_date
2023-05-30,0.0078655391061595,944,2023-04-28
2023-05-31,7.560948455363523e-05,944,2023-04-28
2023-06-01,0.0049739658861467,951,2023-05-31
2023-06-02,0.0008616616531202,951,2023-05-31
2023-06-05,0.0081651524860375,951,2023-05-31
2023-06-06,-0.0217112196322309,951,2023-05-31
2023-06-07,0.0092003269704405,951,2023-05-31
2023-06-08,-0.0130628167007473,951,2023-05-31
2023-06-09,0.0133606180885194,951,2023-05-31
2023-06-12,0.0049790261743949,951,2023-05-31
2023-06-13,0.0066787421924957,951,2023-05-31
2023-06-14,0.0059841930834807,951,2023-05-31
2023-06-15,0.0031168278303398,951,2023-05-31
2023-06-16,0.0102291940422294,951,2023-05-31
2023-06-19,0.0105149623984408,951,2023-05-31
2023-06-20,-0.0006216352474292,951,2023-05-31
2023-06-21,-0.0264885640630001,951,2023-05-31
2023-06-26,-0.0290616628681805,951,2023-05-31
2023-06-27,0.0182401918472407,951,2023-05-31
2023-06-28,-0.0083685158851668,951,2023-05-31
2023-06-29,0.0121513728351442,951,2023-05-31
2023-06-30,0.0099896550217971,951,2023-05-31
2023-07-03,-0.0034467275445011,954,2023-06-30
2023-07-04,0.0058209093014216,954,2023-06-30
2023-07-05,-0.011991522947834,954,2023-06-30
2023-07-06,-0.0010883434315869,954,2023-06-30
2023-07-07,-0.0108663707688429,954,2023-06-30
2023-07-10,-0.0042950599143035,954,2023-06-30
2023-07-11,0.0058212739262732,954,2023-06-30
2023-07-12,-0.0192342631849943,954,2023-06-30
2023-07-13,0.0128278806057008,954,2023-06-30
2023-07-14,0.0048955444101259,954,2023-06-30
2023-07-17,-0.0022809894534422,954,2023-06-30
2023-07-18,-0.0083973023713772,954,2023-06-30
2023-07-19,-0.0036329270463368,954,2023-06-30
2023-07-20,-0.0171214422830613,954,2023-06-30
2023-07-21,-0.0089145456155726,954,2023-06-30
2023-07-24,0.0048011721766635,954,2023-06-30
2023-07-25,0.0105380164781772,954,2023-06-30
2023-07-26,-0.0155201161003931,954,2023-06-30
2023-07-27,-0.0103152077126819,954,2023-06-30
2023-07-28,0.0021085074740286,954,2023-06-30
2023-07-31,0.0048102998354906,954,2023-06-30
2023-08-01,-0.0025228228038724,960,2023-07-31
2023-08-02,-0.0004698201049402,960,2023-07-31
2023-08-03,-0.0028894735337508,960,2023-07-31
2023-08-04,0.0090284243295475,960,2023-07-31
2023-08-07,-0.0004781550032671,960,2023-07-31
2023-08-08,-0.0025049670049562,960,2023-07-31
2023-08-09,-0.0149764472985217,960,2023-07-31
2023-08-10,-0.0005902343556191,960,2023-07-31
2023-08-11,-0.016209241517708,960,2023-07-31
2023-08-14,0.0127803692933238,960,2023-07-31
2023-08-15,-0.0104661329852625,960,2023-07-31
2023-08-16,-0.0166380046459624,960,2023-07-31
2023-08-17,0.0170360111220977,960,2023-07-31
2023-08-18,-0.019762877520846,960,2023-07-31
2023-08-21,-0.0041187966994151,960,2023-07-31
2023-08-22,0.0172456368667535,960,2023-07-31
2023-08-23,-0.0186266725759527,960,2023-07-31
2023-08-24,0.0007549226772334,960,2023-07-31
2023-08-25,-0.0283286015665669,960,2023-07-31
2023-08-28,0.0038647280590537,960,2023-07-31
2023-08-29,0.0434843398688179,960,2023-07-31
2023-08-30,0.0162705216237868,960,2023-07-31
2023-08-31,-0.0038104497357945,960,2023-07-31
2023-09-01,-0.0003276481947094,965,2023-08-31
2023-09-04,0.0132503720860315,965,2023-08-31
2023-09-05,-0.0095302589206077,965,2023-08-31
2023-09-06,0.0012750556409387,965,2023-08-31
2023-09-07,-0.014069671238108,965,2023-08-31
2023-09-08,-0.0009514918147396,965,2023-08-31
2023-09-11,0.0122606495671955,965,2023-08-31
2023-09-12,-0.0036600874104169,965,2023-08-31
2023-09-13,-0.0114013492075871,965,2023-08-31
2023-09-14,-0.0074493157383946,965,2023-08-31
2023-09-15,0.000687185115967,965,2023-08-31
2023-09-18,0.0048746606723353,965,2023-08-31
2023-09-19,-0.012000880217689,965,2023-08-31
2023-09-20,-0.0072665130700358,965,2023-08-31
2023-09-21,-0.0074422877455936,965,2023-08-31
2023-09-22,0.0239508607953336,965,2023-08-31
2023-09-25,-0.0065014589745687,965,2023-08-31
2023-09-26,0.0007520851570465,965,2023-08-31
2023-09-27,0.003184093921589,965,2023-08-31
2023-09-28,0.0092244709390559,965,2023-08-31
2023-10-09,-0.0043106849603982,971,2023-09-28
2023-10-10,-0.0006981473293294,971,2023-09-28
2023-10-11,0.0036396335379185,971,2023-09-28
2023-10-12,-0.0011402630353721,971,2023-09-28
2023-10-13,-0.0083526442672988,971,2023-09-28
2023-10-16,-0.0064944164485501,971,2023-09-28
2023-10-17,-0.0004277270832721,971,2023-09-28
2023-10-18,-0.0184704119611616,971,2023-09-28
2023-10-19,-0.0088762202618687,971,2023-09-28
2023-10-20,-0.0162778368550788,971,2023-09-28
2023-10-23,-0.0234801411690887,971,2023-09-28
2023-10-24,0.0245406816648533,971,2023-09-28
2023-10-25,0.0132639699600088,971,2023-09-28
2023-10-26,0.0039444814017502,971,2023-09-28
2023-10-27,0.0072895999212252,971,2023-09-28
2023-10-30,0.0136092812469544,971,2023-09-28
2023-10-31,-0.0070075497872378,971,2023-09-28
2023-11-01,-0.0001338006187087,979,2023-10-31
2023-11-02,-0.0109363676885925,979,2023-10-31
2023-11-03,0.0164033639329333,979,2023-10-31
2023-11-06,0.0258250774956699,979,2023-10-31
2023-11-07,0.0108411567146091,979,2023-10-31
2023-11-08,0.0068796024378511,979,2023-10-31
2023-11-09,-0.0067145525143163,979,2023-10-31
2023-11-10,-0.0047730237630794,979,2023-10-31
2023-11-13,0.0136905438821172,979,2023-10-31
2023-11-14,0.0096773313078645,979,2023-10-31
2023-11-15,0.0046533197780299,979,2023-10-31
2023-11-16,-0.0054156111549286,979,2023-10-31
2023-11-17,0.0088904715297125,979,2023-10-31
2023-11-20,0.0120767507330403,979,2023-10-31
2023-11-21,-0.0079403448706188,979,2023-10-31
2023-11-22,-0.0090413656514953,979,2023-10-31
2023-11-23,0.0076272556847453,979,2023-10-31
2023-11-24,-0.0146304798013747,979,2023-10-31
2023-11-27,0.004485303614135,979,2023-10-31
2023-11-28,0.0047677656781073,979,2023-10-31
2023-11-29,-0.0055994411524789,979,2023-10-31
2023-11-30,-0.0043800257075762,979,2023-10-31
2023-12-01,0.0123212067514052,986,2023-11-30
2023-12-04,0.0039584026510894,986,2023-11-30
2023-12-05,-0.0189681793278035,986,2023-11-30
2023-12-06,0.0025630549262239,986,2023-11-30
2023-12-07,0.0002252993490198,986,2023-11-30
2023-12-08,-0.0071001425857356,986,2023-11-30
2023-12-11,0.0129530033250088,986,2023-11-30
2023-12-12,0.0068010480740919,986,2023-11-30
2023-12-13,-0.0074371628165089,986,2023-11-30
2023-12-14,-0.0049983546788886,986,2023-11-30
2023-12-15,-0.0049992635539794,986,2023-11-30
2023-12-18,-0.0103286419082256,986,2023-11-30
2023-12-19,0.0039317498934872,986,2023-11-30
2023-12-20,-0.0135929267523568,986,2023-11-30
2023-12-21,0.0046827404689577,986,2023-11-30
2023-12-22,-0.0219562335303493,986,2023-11-30
2023-12-25,-0.0001726578695071,986,2023-11-30
2023-12-26,-0.0147401835018451,986,2023-11-30
2023-12-27,0.0095589639903804,986,2023-11-30
2023-12-28,0.009853363307416,986,2023-11-30
2023-12-29,0.0209668323957885,986,2023-11-30
2024-01-02,-0.0006736372924896,992,2023-12-29
2024-01-03,-0.0070759388652699,992,2023-12-29
2024-01-04,-0.002078584657785,992,2023-12-29
2024-01-05,-0.02383169168456,992,2023-12-29
2024-01-08,-0.0205201205820387,992,2023-12-29
2024-01-09,0.0034923260579206,992,2023-12-29
2024-01-10,-0.0150088574352225,992,2023-12-29
2024-01-11,0.0209436680609707,992,2023-12-29
2024-01-12,-0.018897592614674,992,2023-12-29
2024-01-15,-0.0011117097572025,992,2023-12-29
2024-01-16,0.0003770754660043,992,2023-12-29
2024-01-17,-0.0240245808323147,992,2023-12-29
2024-01-18,-5.033065184782368e-05,992,2023-12-29
2024-01-19,-0.0114251995527881,992,2023-12-29
2024-01-22,-0.0562758070176557,992,2023-12-29
2024-01-23,0.0068258791482881,992,2023-12-29
2024-01-24,0.0115237108716419,992,2023-12-29
2024-01-25,0.0338810735509561,992,2023-12-29
2024-01-26,-0.0087118425832621,992,2023-12-29
2024-01-29,-0.0397250151944076,992,2023-12-29
2024-01-30,-0.031167563044335,992,2023-12-29
2024-01-31,-0.045690637262251,992,2023-12-29
2024-02-01,-0.0128267505426714,1004,2024-01-31
2024-02-02,-0.0448891367986855,1004,2024-01-31
2024-02-05,-0.0861348223430416,1004,2024-01-31
2024-02-06,0.0321348223448795,1004,2024-01-31
2024-02-07,-0.0259485331458606,1004,2024-01-31
2024-02-08,0.0686026431745698,1004,2024-01-31
2024-02-19,0.0547324420270108,1004,2024-01-31
2024-02-20,0.024606409870154,1004,2024-01-31
2024-02-21,0.0119188220340302,1004,2024-01-31
2024-02-22,0.0311817063988604,1004,2024-01-31
2024-02-23,0.0304765903188785,1004,2024-01-31
2024-02-26,0.0171114124488087,1004,2024-01-31
2024-02-27,0.0388194735655173,1004,2024-01-31
2024-02-28,-0.0706963165040087,1004,2024-01-31
2024-02-29,0.0462089378891001,1004,2024-01-31
2024-03-01,0.0106382424583198,1006,2024-02-29
2024-03-04,0.0081529200993026,1006,2024-02-29
2024-03-05,-0.0102594359999413,1006,2024-02-29
2024-03-06,0.007264027198911,1006,2024-02-29
2024-03-07,-0.0123874909593322,1006,2024-02-29
2024-03-08,0.0125691752830743,1006,2024-02-29
2024-03-11,0.0118397341565531,1006,2024-02-29
2024-03-12,0.0026898704670458,1006,2024-02-29
2024-03-13,0.0018479955933579,1006,2024-02-29
2024-03-14,-0.0029024247749022,1006,2024-02-29
2024-03-15,0.0169639008477387,1006,2024-02-29
2024-03-18,0.0176668113870549,1006,2024-02-29
2024-03-19,-0.0058596179952906,1006,2024-02-29
2024-03-20,0.0103261645888127,1006,2024-02-29
2024-03-21,-0.0011204712403832,1006,2024-02-29
2024-03-22,-0.0081000946457756,1006,2024-02-29
2024-03-25,-0.0224971832541818,1006,2024-02-29
2024-03-26,-0.0042416604839154,1006,2024-02-29
2024-03-27,-0.0266499827615905,1006,2024-02-29
2024-03-28,0.0198631820913512,1006,2024-02-29
2024-03-29,0.0118405812553329,1006,2024-02-29
2024-04-01,0.0151348958219552,1010,2024-03-29
2024-04-02,-0.0114617211750337,1010,2024-03-29
2024-04-03,-0.0107227310585789,1010,2024-03-29
2024-04-08,-0.0171851648161919,1010,2024-03-29
2024-04-09,0.0042626661338801,1010,2024-03-29
2024-04-10,-0.0112745612151118,1010,2024-03-29
2024-04-11,0.0033647207387609,1010,2024-03-29
2024-04-12,-0.0037409015728158,1010,2024-03-29
2024-04-15,-0.017327666692139,1010,2024-03-29
2024-04-16,-0.0510401148996405,1010,2024-03-29
2024-04-17,0.0541973864801672,1010,2024-03-29
2024-04-18,0.0001694705332264,1010,2024-03-29
2024-04-19,-0.0075079551267199,1010,2024-03-29
2024-04-22,-0.0102563675177983,1010,2024-03-29
2024-04-23,0.0023141908048976,1010,2024-03-29
2024-04-24,0.0197275935020565,1010,2024-03-29
2024-04-25,-0.0031073478057725,1010,2024-03-29
2024-04-26,0.0192343234355296,1010,2024-03-29
2024-04-29,0.0159314948560163,1010,2024-03-29
2024-04-30,-0.0046785443150842,1010,2024-03-29
2024-05-06,0.0183917358207558,1017,2024-04-30
2024-05-07,0.0021800456199702,1017,2024-04-30
2024-05-08,-0.0118983558380572,1017,2024-04-30
2024-05-09,0.0074334634873209,1017,2024-04-30
2024-05-10,-0.0104727103174005,1017,2024-04-30
2024-05-13,-0.0123505323292394,1017,2024-04-30
2024-05-14,0.0078266934535527,1017,2024-04-30
2024-05-15,-0.0079272410614842,1017,2024-04-30
2024-05-16,3.269130229280072e-05,1017,2024-04-30
2024-05-17,0.0074378533607953,1017,2024-04-30
2024-05-20,0.0046223050137311,1017,2024-04-30
2024-05-21,-0.0086329308036191,1017,2024-04-30
2024-05-22,-0.0001683858588606,1017,2024-04-30
2024-05-23,-0.0125832181990922,1017,2024-04-30
2024-05-24,-0.0132317996775858,1017,2024-04-30
2024-05-27,0.0085220289141221,1017,2024-04-30
2024-05-28,-0.0087481230429982,1017,2024-04-30
2024-05-29,3.5854856005819625e-05,1017,2024-04-30
2024-05-30,-0.0089188143783405,1017,2024-04-30
2024-05-31,0.0052724608201033,1017,2024-04-30
2024-06-03,-0.0118861506091161,1023,2024-05-31
2024-06-04,-0.001085214226996,1023,2024-05-31
2024-06-05,-0.0221562010341674,1023,2024-05-31
2024-06-06,-0.0266521243416545,1023,2024-05-31
2024-06-07,0.0095734929506274,1023,2024-05-31
2024-06-11,0.0028990070406447,1023,2024-05-31
2024-06-12,0.012389340606503,1023,2024-05-31
2024-06-13,-0.006701007383292,1023,2024-05-31
2024-06-14,0.0010443618860915,1023,2024-05-31
2024-06-17,-0.0044408965688199,1023,2024-05-31
2024-06-18,0.0136743132636475,1023,2024-05-31
2024-06-19,-0.0031691541243815,1023,2024-05-31
2024-06-20,-0.0196523969410724,1023,2024-05-31
2024-06-21,0.0033149003238148,1023,2024-05-31
2024-06-24,-0.0311806698780422,1023,2024-05-31
2024-06-25,0.0012618157119235,1023,2024-05-31
2024-06-26,0.020280371744338,1023,2024-05-31
2024-06-27,-0.0204267084425026,1023,2024-05-31
2024-06-28,0.0101637175775189,1023,2024-05-31
2024-07-01,0.0117771384825121,1029,2024-06-28
2024-07-02,-0.0080247792911599,1029,2024-06-28
2024-07-03,-0.0134744157437147,1029,2024-06-28
2024-07-04,-0.0164775853161051,1029,2024-06-28
2024-07-05,0.0061363261564461,1029,2024-06-28
2024-07-08,-0.0200464992411572,1029,2024-06-28
2024-07-09,0.0220213304916613,1029,2024-06-28
2024-07-10,-0.0082305116049335,1029,2024-06-28
2024-07-11,0.0223159677114019,1029,2024-06-28
2024-07-12,-0.0045984452665267,1029,2024-06-28
2024-07-15,-0.0089694941100327,1029,2024-06-28
2024-07-16,0.0056930735073607,1029,2024-06-28
2024-07-17,-0.0043973143807406,1029,2024-06-28
2024-07-18,-0.0033228822982127,1029,2024-06-28
2024-07-19,-0.0025697797338785,1029,2024-06-28
2024-07-22,-0.001029233862013,1029,2024-06-28
2024-07-23,-0.0222794423523851,1029,2024-06-28
2024-07-24,-0.0145833944125536,1029,2024-06-28
2024-07-25,0.0001915488971392,1029,2024-06-28
2024-07-26,0.0165305716361457,1029,2024-06-28
2024-07-29,0.0018485505271858,1029,2024-06-28
2024-07-30,0.0005879237299049,1029,2024-06-28
2024-07-31,0.0322055356868113,1029,2024-06-28
2024-08-01,-0.0022295089883284,1037,2024-07-31
2024-08-02,-0.014301022000742,1037,2024-07-31
2024-08-05,-0.0281074427843098,1037,2024-07-31
2024-08-06,0.0114001344729477,1037,2024-07-31
2024-08-07,0.0030042996576251,1037,2024-07-31
2024-08-08,-0.0046026758303045,1037,2024-07-31
2024-08-09,-0.0027039193754782,1037,2024-07-31
2024-08-12,-0.0041324803597048,1037,2024-07-31
2024-08-13,0.0060019349206195,1037,2024-07-31
2024-08-14,-0.0064917490459405,1037,2024-07-31
2024-08-15,0.0068442695903161,1037,2024-07-31
2024-08-16,-0.0020665732383907,1037,2024-07-31
2024-08-19,-0.0024918108775608,1037,2024-07-31
2024-08-20,-0.0128491919916421,1037,2024-07-31
2024-08-21,-0.0026410653817447,1037,2024-07-31
2024-08-22,-0.0112549012170389,1037,2024-07-31
2024-08-23,-0.0021746130385579,1037,2024-07-31
2024-08-26,0.0050724558399633,1037,2024-07-31
2024-08-27,-0.0138329723135706,1037,2024-07-31
2024-08-28,0.0006425115503204,1037,2024-07-31
2024-08-29,0.00971411515307,1037,2024-07-31
2024-08-30,0.0165756897546969,1037,2024-07-31
2024-09-02,-0.0154003234354346,1043,2024-08-30
2024-09-03,0.0059100765453459,1043,2024-08-30
2024-09-04,-0.0076060440561289,1043,2024-08-30
2024-09-05,0.0050983915071229,1043,2024-08-30
2024-09-06,-0.0128754872800829,1043,2024-08-30
2024-09-09,-0.0068259892343713,1043,2024-08-30
2024-09-10,0.0027445288368111,1043,2024-08-30
2024-09-11,-0.0073541379110156,1043,2024-08-30
2024-09-12,-0.0046319803211544,1043,2024-08-30
2024-09-13,-0.0044564308962835,1043,2024-08-30
2024-09-18,-0.0003984031587714,1043,2024-08-30
2024-09-19,0.0122938995697038,1043,2024-08-30
2024-09-20,-0.0021681339752842,1043,2024-08-30
2024-09-23,0.000805335198687,1043,2024-08-30
2024-09-24,0.0333956506668562,1043,2024-08-30
2024-09-25,0.0096929814447087,1043,2024-08-30
2024-09-26,0.0285697481140078,1043,2024-08-30
2024-09-27,0.0485082773538745,1043,2024-08-30
2024-09-30,0.1157789890621299,1043,2024-08-30
2024-10-08,0.0914613850810234,1047,2024-09-30
2024-10-09,-0.0880207941561687,1047,2024-09-30
2024-10-10,0.0043701495760047,1047,2024-09-30
2024-10-11,-0.0389117492816875,1047,2024-09-30
2024-10-14,0.0404897650238314,1047,2024-09-30
2024-10-15,-0.0142896937121778,1047,2024-09-30
2024-10-16,0.0076460934226835,1047,2024-09-30
2024-10-17,0.0080192454057042,1047,2024-09-30
2024-10-18,0.0410997116664021,1047,2024-09-30
2024-10-21,0.0368092248714819,1047,2024-09-30
2024-10-22,-0.0003800921783081,1047,2024-09-30
2024-10-23,0.0060053794418539,1047,2024-09-30
2024-10-24,0.0062738565697925,1047,2024-09-30
2024-10-25,0.0114805258281121,1047,2024-09-30
2024-10-28,0.0238272671991375,1047,2024-09-30
2024-10-29,0.0013709595589775,1047,2024-09-30
2024-10-30,0.0057527318381476,1047,2024-09-30
2024-10-31,0.0012342957583244,1047,2024-09-30
2024-11-01,-0.0346966139433452,1048,2024-10-31
2024-11-04,0.0264605879746076,1048,2024-10-31
2024-11-05,0.0408080620284444,1048,2024-10-31
2024-11-06,0.0106680441682729,1048,2024-10-31
2024-11-07,0.0254430004811086,1048,2024-10-31
2024-11-08,-0.005671959421583,1048,2024-10-31
2024-11-11,0.0105947804556704,1048,2024-10-31
2024-11-12,-0.0106606917621358,1048,2024-10-31
2024-11-13,0.0034857304855469,1048,2024-10-31
2024-11-14,-0.024453169473264,1048,2024-10-31
2024-11-15,-0.013644678997701,1048,2024-10-31
2024-11-18,-0.0219166343323474,1048,2024-10-31
2024-11-19,0.0140146746435826,1048,2024-10-31
2024-11-20,0.0219669371019889,1048,2024-10-31
2024-11-21,0.0105675405555966,1048,2024-10-31
2024-11-22,-0.0357348573423734,1048,2024-10-31
2024-11-25,0.0046000289697416,1048,2024-10-31
2024-11-26,-0.0116082347433798,1048,2024-10-31
2024-11-27,0.0206616248061802,1048,2024-10-31
2024-11-28,0.0004818285853618,1048,2024-10-31
2024-11-29,0.0176329240475896,1048,2024-10-31
2024-12-02,0.0265911671455308,1049,2024-11-29
2024-12-03,0.0031342202461849,1049,2024-11-29
2024-12-04,-0.0170784574769106,1049,2024-11-29
2024-12-05,0.0112348179230739,1049,2024-11-29
2024-12-06,0.0019141467927855,1049,2024-11-29
2024-12-09,-0.0193025790786707,1049,2024-11-29
2024-12-10,0.0088509458987915,1049,2024-11-29
2024-12-11,0.0055385049450006,1049,2024-11-29
2024-12-12,0.0092363820845579,1049,2024-11-29
2024-12-13,-0.0140939010911395,1049,2024-11-29
2024-12-16,-0.0115384504626028,1049,2024-11-29
2024-12-17,-0.0301552680052587,1049,2024-11-29
2024-12-18,0.004316197411822,1049,2024-11-29
2024-12-19,0.0074482448029044,1049,2024-11-29
2024-12-20,0.0084495873299402,1049,2024-11-29
2024-12-23,-0.0350342055047237,1049,2024-11-29
2024-12-24,0.00898781958181,1049,2024-11-29
2024-12-25,-0.023500700519893,1049,2024-11-29
2024-12-26,0.0092190897391956,1049,2024-11-29
2024-12-27,0.0039466466241975,1049,2024-11-29
2024-12-30,-0.0142378437204548,1049,2024-11-29
2024-12-31,-0.0215631807705323,1049,2024-11-29
2025-01-02,-0.0182308585532925,1052,2024-12-31
2025-01-03,-0.0301359108842904,1052,2024-12-31
2025-01-06,-0.010026668653054,1052,2024-12-31
2025-01-07,0.0263918086046811,1052,2024-12-31
2025-01-08,0.0061085937909244,1052,2024-12-31
2025-01-09,0.0083368443611771,1052,2024-12-31
2025-01-10,-0.0297309335734609,1052,2024-12-31
2025-01-13,-0.0062006734741236,1052,2024-12-31
2025-01-14,0.0598044317146754,1052,2024-12-31
2025-01-15,-0.0041035192467303,1052,2024-12-31
2025-01-16,0.0075249840096643,1052,2024-12-31
2025-01-17,-0.0005740228892814,1052,2024-12-31
2025-01-20,0.0062289600552808,1052,2024-12-31
2025-01-21,0.0009637295868661,1052,2024-12-31
2025-01-22,-0.014921015525481,1052,2024-12-31
2025-01-23,-0.0022608519294547,1052,2024-12-31
2025-01-24,0.0124358648562872,1052,2024-12-31
2025-01-27,-0.0171250534117558,1052,2024-12-31
2025-02-05,0.0034035917673279,1056,2025-01-27
2025-02-06,0.0264769521886572,1056,2025-01-27
2025-02-07,0.0178952819102435,1056,2025-01-27
2025-02-10,0.0169917962688986,1056,2025-01-27
2025-02-11,0.0005809710048854,1056,2025-01-27
2025-02-12,0.0147308433394916,1056,2025-01-27
2025-02-13,-0.0116238773050182,1056,2025-01-27
2025-02-14,-0.0029072943702845,1056,2025-01-27
2025-02-17,0.0125843293477744,1056,2025-01-27
2025-02-18,-0.0251404046135653,1056,2025-01-27
2025-02-19,0.0212269644920053,1056,2025-01-27
2025-02-20,0.008791932295908,1056,2025-01-27
2025-02-21,0.015489407286467,1056,2025-01-27
2025-02-24,0.0003828153242232,1056,2025-01-27
2025-02-25,-0.0075475681681089,1056,2025-01-27
2025-02-26,0.0111753630324059,1056,2025-01-27
2025-02-27,0.0018182540562689,1056,2025-01-27
2025-02-28,-0.0317026991781485,1056,2025-01-27
2025-03-03,0.005427727772674,1059,2025-02-28
2025-03-04,0.0186784826696196,1059,2025-02-28
2025-03-05,0.0137567197428888,1059,2025-02-28
2025-03-06,0.0195258737436414,1059,2025-02-28
2025-03-07,-0.0046550925254023,1059,2025-02-28
2025-03-10,0.0029148628642193,1059,2025-02-28
2025-03-11,0.000608054429379,1059,2025-02-28
2025-03-12,0.0061920167860504,1059,2025-02-28
2025-03-13,-0.0200886954607252,1059,2025-02-28
2025-03-14,0.0227225614804332,1059,2025-02-28
2025-03-17,0.0078464574632166,1059,2025-02-28
2025-03-18,0.0072961069663643,1059,2025-02-28
2025-03-19,-0.0140746839341846,1059,2025-02-28
2025-03-20,-0.0093863560554228,1059,2025-02-28
2025-03-21,-0.0294026389687735,1059,2025-02-28
2025-03-24,-0.0076752771370969,1059,2025-02-28
2025-03-25,-0.0089558022387081,1059,2025-02-28
2025-03-26,0.0070455527699198,1059,2025-02-28
2025-03-27,-0.0018800518810322,1059,2025-02-28
2025-03-28,-0.0153986376707023,1059,2025-02-28
2025-03-31,-0.0107143047592081,1059,2025-02-28
2025-04-01,0.0013406604368331,1060,2025-03-31
2025-04-02,0.0041116857870134,1060,2025-03-31
2025-04-03,-0.0127021823761941,1060,2025-03-31
2025-04-07,-0.1451742628143,1060,2025-03-31
2025-04-08,0.0089077046835656,1060,2025-03-31
2025-04-09,0.0435025611295418,1060,2025-03-31
2025-04-10,0.0392506263912687,1060,2025-03-31
2025-04-11,0.0171279799693165,1060,2025-03-31
2025-04-14,0.0226008335498057,1060,2025-03-31
2025-04-15,-0.0007190988222066,1060,2025-03-31
2025-04-16,-0.0187163769602743,1060,2025-03-31
2025-04-17,0.0040679047286119,1060,2025-03-31
2025-04-18,0.001976898597151,1060,2025-03-31
2025-04-21,0.027353631353447,1060,2025-03-31
2025-04-22,-0.0078507117532873,1060,2025-03-31
2025-04-23,0.0168020223080767,1060,2025-03-31
2025-04-24,-0.016094298817345,1060,2025-03-31
2025-04-25,0.0029228727006684,1060,2025-03-31
2025-04-28,-0.0153024987722445,1060,2025-03-31
2025-04-29,0.0100603921892552,1060,2025-03-31
2025-04-30,0.0198377250274617,1060,2025-03-31
2025-05-06,0.0369603670931503,1062,2025-04-30
2025-05-07,0.0047889759793302,1062,2025-04-30
2025-05-08,0.0100521469670026,1062,2025-04-30
2025-05-09,-0.0165470232998222,1062,2025-04-30
2025-05-12,0.0207978994482343,1062,2025-04-30
2025-05-13,-0.0052672917293556,1062,2025-04-30
2025-05-14,0.0042315900124282,1062,2025-04-30
2025-05-15,-0.0151889773801096,1062,2025-04-30
2025-05-16,0.0049144203743519,1062,2025-04-30
2025-05-19,0.0050186702487617,1062,2025-04-30
2025-05-20,0.0125939448975334,1062,2025-04-30
2025-05-21,-0.0095485399322468,1062,2025-04-30
2025-05-22,-0.0181750549255448,1062,2025-04-30
2025-05-23,-0.0155308021692937,1062,2025-04-30
2025-05-26,0.0144322359250069,1062,2025-04-30
2025-05-27,-0.0051359476212783,1062,2025-04-30
2025-05-28,-0.0083569105992089,1062,2025-04-30
2025-05-29,0.0199792553433125,1062,2025-04-30
2025-05-30,-0.0195107978040713,1062,2025-04-30
2025-06-03,0.0083454792291963,1062,2025-05-30
2025-06-04,0.0099658711213852,1062,2025-05-30
2025-06-05,0.0081350407000993,1062,2025-05-30
2025-06-06,-0.004361611854877,1062,2025-05-30
2025-06-09,0.012282198627625,1062,2025-05-30
2025-06-10,-0.0110850247906182,1062,2025-05-30
2025-06-11,0.0063501321563196,1062,2025-05-30
2025-06-12,0.0029341610156626,1062,2025-05-30
2025-06-13,-0.0218712618157874,1062,2025-05-30
2025-06-16,0.0118829088350938,1062,2025-05-30
2025-06-17,-0.0027165116373764,1062,2025-05-30
2025-06-18,-0.0030480700364186,1062,2025-05-30
2025-06-19,-0.0214324894325721,1062,2025-05-30
2025-06-20,-0.013805468787494,1062,2025-05-30
2025-06-23,0.0171483295546152,1062,2025-05-30
2025-06-24,0.025875324621372,1062,2025-05-30
2025-06-25,0.0163035592571491,1062,2025-05-30
2025-06-26,-0.0034246603510246,1062,2025-05-30
2025-06-27,0.0027685702112,1062,2025-05-30
2025-06-30,0.0146841952027096,1062,2025-05-30
2025-07-01,0.0015681886593748,1062,2025-06-30
2025-07-02,-0.0116970428390712,1062,2025-06-30
2025-07-03,0.0035090024783051,1062,2025-06-30
2025-07-04,-0.010837372383481,1062,2025-06-30
2025-07-07,0.002804434446767,1062,2025-06-30
2025-07-08,0.010975717335053,1062,2025-06-30
2025-07-09,-0.005423035597914,1062,2025-06-30
2025-07-10,-0.001297682407286,1062,2025-06-30
2025-07-11,0.0081865058867393,1062,2025-06-30
2025-07-14,0.0046919650305228,1062,2025-06-30
2025-07-15,-0.004844531636267,1062,2025-06-30
2025-07-16,0.0055528726571809,1062,2025-06-30
2025-07-17,0.0105275882447466,1062,2025-06-30
2025-07-18,-0.000692922035978,1062,2025-06-30
2025-07-21,0.0135537390534786,1062,2025-06-30
2025-07-22,-0.0005554882079202,1062,2025-06-30
2025-07-23,-0.0079723834765248,1062,2025-06-30
2025-07-24,0.0111017801148571,1062,2025-06-30
2025-07-25,0.0020705454272448,1062,2025-06-30
2025-07-28,0.0043490574197183,1062,2025-06-30
2025-07-29,0.0004256398646546,1062,2025-06-30
2025-07-30,-0.0079640322220434,1062,2025-06-30
2025-07-31,-0.0066893065957909,1062,2025-06-30
2025-08-01,0.0007481263065715,1062,2025-07-31
2025-08-04,0.0145531068961937,1062,2025-07-31
2025-08-05,0.0089349833271907,1062,2025-07-31
2025-08-06,0.0137916729709794,1062,2025-07-31
2025-08-07,0.0010721131600906,1062,2025-07-31
2025-08-08,-0.007665137199174,1062,2025-07-31
2025-08-11,0.014930165286268,1062,2025-07-31
2025-08-12,0.0007727224412138,1062,2025-07-31
