gamma,kappa,window,state_number,Sharpe,Return,Volatility,Turnover,MDD,StateSwitch,AnnualReturn,AnnualVolatility,IR,AverageHoldingTime,BullDuration,BearDuration,StateSwitchTimes,anchor_date,train_start,train_end,validation_start,validation_end
2.0,2.0,3.49,3,1.8181662317570715,0.0455097325971765,0.025030567503828295,0.006396405697599276,-0.02018254479434123,16.0,0.0455097325971765,0.025030567503828295,0.11280014167350659,17.076923076923077,20.0,12.0,16.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
2.0,1.6,3.49,4,1.7943664581406988,0.04079937516840526,0.022737482069677722,0.005724278636963416,-0.01811969896441379,21.0,0.04079937516840526,0.022737482069677722,0.11151264321620898,18.5,31.0,11.5,21.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
8.0,1.2,3.49,3,1.7597590507688492,0.015064949051741383,0.008560802142292956,0.0029890031846706413,-0.007691927139210519,8.0,0.015064949051741383,0.008560802142292956,0.11030050764923381,24.666666666666668,30.25,,8.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
8.0,1.2,3.49,2,1.7572703847173514,0.01832853308311022,0.010430115503288515,0.0033295254974213587,-0.010110418371809038,8.0,0.01832853308311022,0.010430115503288515,0.11002771705682511,24.666666666666668,30.5,20.0,8.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
1.0,2.4,3.49,4,1.7497172583859035,0.050690615863784316,0.02897074691401621,0.008384336676830874,-0.024469444342536173,27.0,0.050690615863784316,0.02897074691401621,0.10843908365610562,22.2,13.333333333333334,6.666666666666667,27.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
6.0,3.6,3.49,4,1.7324914285908153,0.044322904826037846,0.025583332820347335,0.006454150522302968,-0.021428571196435597,14.0,0.044322904826037846,0.025583332820347335,0.10760008047492835,20.181818181818183,20.4,12.0,14.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
6.0,2.8,3.49,4,1.7247028765750838,0.04289419516537074,0.024870483923903498,0.003914355434424843,-0.02098040085643127,9.0,0.04289419516537074,0.024870483923903498,0.10717060409527092,44.4,52.5,12.0,9.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
6.0,3.2,3.49,4,1.7233184976281413,0.043999992426044354,0.02553213029779635,0.00637118071126131,-0.02138780134548035,14.0,0.043999992426044354,0.02553213029779635,0.10704949106507672,20.181818181818183,20.4,12.0,14.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
4.0,3.6,3.49,3,1.7016054673977188,0.04260618616415024,0.025038815977306585,0.007175012409472812,-0.020239920532277633,18.0,0.04260618616415024,0.025038815977306585,0.1057656491664681,14.8,17.571428571428573,12.0,18.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
4.0,3.2,3.49,3,1.6989318949183838,0.04308119037265845,0.02535780892778404,0.007740376409409077,-0.02045129001930779,20.0,0.04308119037265845,0.02535780892778404,0.10558673255121125,13.058823529411764,15.25,12.0,20.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
2.0,2.0,3.49,4,1.690487881395476,0.037135217259634645,0.021967159698879357,0.005948677925536989,-0.018203447994771138,25.0,0.037135217259634645,0.021967159698879357,0.10525882781954893,22.2,15.0,12.0,25.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
8.0,3.2,3.49,4,1.6643144546463011,0.04251988217587721,0.02554798587320658,0.004700429896654765,-0.021881355253463353,10.0,0.04251988217587721,0.02554798587320658,0.10348526612822644,31.714285714285715,35.333333333333336,12.0,10.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
4.0,2.8,3.49,4,1.6633841377232867,0.04151266810383447,0.024956753621958813,0.006229556483145726,-0.020556916485771626,15.0,0.04151266810383447,0.024956753621958813,0.10345903881594878,17.076923076923077,20.8,12.0,15.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
8.0,2.8,3.49,4,1.6609034732856642,0.03352339099046642,0.020183828578640477,0.003190639939748186,-0.017983375287736525,8.0,0.03352339099046642,0.020183828578640477,0.10355280903978167,44.4,52.5,12.5,8.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
4.0,1.6,3.49,2,1.6594166442545475,0.01709528557684803,0.010301985119914035,0.003325436536601249,-0.009867163736460238,8.0,0.01709528557684803,0.010301985119914035,0.1039778861667002,24.666666666666668,30.75,19.8,8.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
2.0,1.2,3.49,3,1.659260255581343,0.040775071305661825,0.024574246968493654,0.0059896171837585405,-0.02095498997917533,14.0,0.040775071305661825,0.024574246968493654,0.10322884522790339,20.181818181818183,24.0,6.5,14.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
