trade_date,active_return,momentum_return,market_return,state,state_name
2022-12-14,-0.0052045163254537,-0.0029045163254537,0.0023,0,Bear
2022-12-15,0.0064109301960366,0.0057109301960366,-0.0007,0,Bear
2022-12-16,-0.0134681162346494,-0.0128681162346494,0.0006,0,Bear
2022-12-19,-0.0032546549745841,-0.0186546549745841,-0.0154,0,Bear
2022-12-20,0.012669669621721,-0.003830330378279,-0.0165,0,Bear
2022-12-21,-0.0101664209532705,-0.0097664209532705,0.0004,0,Bear
2022-12-22,-0.0199779201674318,-0.0185779201674318,0.0014,0,Bear
2022-12-23,-0.0035324687360671,-0.0055324687360671,-0.002,0,Bear
2022-12-26,0.0203302439771535,0.0243302439771535,0.004,0,Bear
2022-12-27,-0.0078683788272868,0.0036316211727132,0.0115,0,Bear
2022-12-28,-0.0073174729837396,-0.0116174729837397,-0.0043,0,Bear
2022-12-29,0.0025354982518201,-0.0012645017481799,-0.0038,0,Bear
2022-12-30,0.0044157232703453,0.0083157232703453,0.0039,0,Bear
2023-01-03,0.0192898512808167,0.0234898512808167,0.0042,1,Bull
2023-01-04,0.0041833835608983,0.0054833835608983,0.0013,1,Bull
2023-01-05,-0.0167761371119249,0.0026238628880751,0.0194,0,Bear
2023-01-06,-0.0074957921961701,-0.0043957921961702,0.0031,0,Bear
2023-01-09,-0.0036402750124647,0.0044597249875353,0.0081,0,Bear
2023-01-10,-0.0036357321609715,-0.0025357321609715,0.0011,0,Bear
2023-01-11,-0.0044357605874756,-0.0063357605874756,-0.0019,0,Bear
2023-01-12,-0.0064478880319305,-0.0044478880319305,0.002,0,Bear
2023-01-13,-0.0111899757386573,0.0029100242613427,0.0141,0,Bear
2023-01-16,-0.0102011059342581,0.0053988940657419,0.0156,0,Bear
2023-01-17,-0.0028083412614984,-0.0030083412614984,-0.0002,0,Bear
2023-01-18,0.0059909272116021,0.0042909272116021,-0.0017,0,Bear
2023-01-19,-0.004858675606521,0.001341324393479,0.0062,0,Bear
2023-01-20,0.0062722861870473,0.0123722861870473,0.0060999999999999,0,Bear
2023-01-30,0.0085167779298962,0.0132167779298962,0.0046999999999999,0,Bear
2023-01-31,0.013787311217653,0.003187311217653,-0.0106,1,Bull
2023-02-01,0.0033229307660613,0.0127229307660613,0.0093999999999999,1,Bull
2023-02-02,0.0067390607004138,0.0032390607004138,-0.0034999999999999,1,Bull
2023-02-03,0.0075937387456577,-0.0019062612543422,-0.0095,1,Bull
2023-02-06,0.0104116718936507,-0.0027883281063493,-0.0132,1,Bull
2023-02-09,-0.0055318320594657,0.0078681679405343,0.0134,1,Bull
2023-02-10,0.0050393603050757,-0.0008606396949243,-0.0059,1,Bull
2023-02-13,0.0028428678738688,0.0119428678738689,0.0091,1,Bull
2023-02-14,-0.003115907083635,-0.002715907083635,0.0004,1,Bull
2023-02-15,0.0031163652285877,-0.0020836347714123,-0.0052,1,Bull
2023-02-16,-0.0136390214687612,-0.0209390214687613,-0.0073,1,Bull
2023-02-17,0.0110139424913189,-0.0033860575086811,-0.0144,1,Bull
2023-02-20,-0.0142376456166167,0.0102623543833833,0.0245,1,Bull
2023-02-21,0.0033189977971327,0.0059189977971327,0.0026,1,Bull
2023-02-22,0.0094663471353395,0.0004663471353395,-0.009,1,Bull
2023-02-23,-0.0009778432330723,-0.0017778432330723,-0.0008,1,Bull
2023-02-24,0.0071418937429042,-0.0032581062570958,-0.0104,1,Bull
2023-02-27,-0.0016987639132828,-0.0058987639132828,-0.0042,1,Bull
2023-02-28,0.0034566324212708,0.0097566324212708,0.0063,1,Bull
2023-03-01,-0.0082357342886459,0.0058642657113541,0.0141,1,Bull
2023-03-02,-0.0046170971649768,-0.0068170971649769,-0.0022,1,Bull
2023-03-03,-0.0030363167362986,6.368326370138986e-05,0.0031,1,Bull
2023-03-06,0.0096098027565683,0.0044098027565683,-0.0052,1,Bull
2023-03-07,-0.0047561423552368,-0.0193561423552368,-0.0146,1,Bull
2023-03-08,0.0087440581306553,0.0051440581306554,-0.0036,1,Bull
2023-03-09,-0.0005594713556565,-0.0040594713556565,-0.0034999999999999,1,Bull
2023-03-10,-0.0034711902069685,-0.0165711902069685,-0.0131,1,Bull
2023-03-13,-0.0060614450910188,0.0044385549089812,0.0105,1,Bull
2023-03-14,-0.0100563318968897,-0.0160563318968897,-0.006,0,Bear
2023-03-15,0.0063943227537918,0.0069943227537918,0.0006,0,Bear
2023-03-16,-0.0076263302142585,-0.0196263302142585,-0.012,0,Bear
2023-03-17,-0.0026473473450341,0.0023526526549659,0.005,0,Bear
2023-03-20,5.507630253720041e-05,-0.0049449236974628,-0.005,0,Bear
2023-03-21,0.0058045403634422,0.0168045403634423,0.011,0,Bear
2023-03-22,-0.0024503121792796,0.0018496878207204,0.0043,0,Bear
2023-03-23,-0.0126986500616499,-0.0027986500616499,0.0098999999999999,0,Bear
2023-03-24,0.0021888476515741,-0.0008111523484259,-0.003,0,Bear
2023-03-27,0.0031392600783539,-0.0004607399216461,-0.0036,0,Bear
2023-03-28,-0.002807515527696,-0.006007515527696,-0.0032,0,Bear
2023-03-29,-0.007382277568232,-0.005682277568232,0.0017,0,Bear
2023-03-30,-0.0098494732574382,-0.0017494732574382,0.0081,0,Bear
2023-03-31,0.0097560738017855,0.0128560738017855,0.0031,0,Bear
2023-04-03,-0.0040612570583407,0.0057387429416593,0.0098,0,Bear
2023-04-04,-0.0159736045385189,-0.0128736045385189,0.0031,0,Bear
2023-04-06,-0.0009692084806466,-0.0025692084806467,-0.0016,0,Bear
2023-04-07,0.0042285007695614,0.0107285007695615,0.0065,0,Bear
2023-04-10,-0.0075913697369404,-0.0120913697369404,-0.0045,0,Bear
2023-04-11,0.0013881571185258,0.0002881571185258,-0.0011,0,Bear
2023-04-12,0.0061505946047765,0.0054505946047765,-0.0007,0,Bear
2023-04-13,0.0034807340028015,-0.0034192659971984,-0.0069,0,Bear
2023-04-14,-0.0033064450968105,0.0023935549031894,0.0056999999999999,0,Bear
2023-04-17,-0.0095393974872252,0.0044606025127748,0.0139999999999999,0,Bear
2023-04-18,-0.0060237288336412,-0.0030237288336412,0.003,0,Bear
2023-04-19,0.0069082654312819,-0.0020917345687181,-0.009,0,Bear
2023-04-20,-0.0035930975696575,-0.0063930975696576,-0.0028,0,Bear
2023-04-21,-0.0030527186831037,-0.0226527186831037,-0.0196,0,Bear
2023-04-24,0.0087322858410339,-0.003667714158966,-0.0124,0,Bear
2023-04-25,-0.013595149179633,-0.0185951491796331,-0.005,0,Bear
2023-04-26,0.0136266860835207,0.0127266860835207,-0.0009,0,Bear
2023-04-27,-0.0073014372187707,9.85627812292988e-05,0.0074,0,Bear
2023-04-28,0.0064767956058898,0.0166767956058899,0.0102,0,Bear
2023-05-04,0.0018472138312421,0.0021472138312421,0.0003,0,Bear
2023-05-05,-0.0064863273669048,-0.0097863273669048,-0.0033,0,Bear
2023-05-08,-0.0063290144256031,0.0050709855743968,0.0113999999999999,0,Bear
2023-05-09,-0.0107591450909197,-0.0193591450909197,-0.0086,0,Bear
2023-05-10,0.0134429634582011,0.0057429634582011,-0.0077,0,Bear
2023-05-11,0.0044908955818348,0.0028908955818348,-0.0016,0,Bear
2023-05-12,0.0018790122921846,-0.0114209877078154,-0.0133,0,Bear
2023-05-15,-0.0078573969066546,0.0076426030933454,0.0155,0,Bear
2023-05-16,-0.0055044463493641,-0.0107044463493641,-0.0052,0,Bear
2023-05-17,0.0137207524256252,0.0092207524256252,-0.0045,1,Bull
2023-05-18,0.011450204534323,0.010450204534323,-0.001,1,Bull
2023-05-19,0.0047158950225462,0.0018158950225462,-0.0029,1,Bull
2023-05-22,-0.0027175058457769,0.0035824941542231,0.0063,1,Bull
2023-05-23,0.0014179697069851,-0.0126820302930148,-0.0141,1,Bull
2023-05-24,0.0134533129163206,-0.0003466870836794,-0.0138,1,Bull
2023-05-25,0.0009328936438723,-0.0012671063561277,-0.0022,1,Bull
2023-05-26,0.0091456924604184,0.0092456924604184,0.0001,1,Bull
2023-05-29,0.0011083669745187,-0.0032916330254813,-0.0044,1,Bull
2023-05-30,0.0068655391061595,0.0078655391061595,0.001,1,Bull
2023-05-31,0.0102756094845536,7.560948455363523e-05,-0.0102,1,Bull
2023-06-02,-0.0135383383468798,0.0008616616531202,0.0144,1,Bull
2023-06-05,0.0127651524860375,0.0081651524860375,-0.0046,1,Bull
2023-06-06,-0.0123112196322309,-0.0217112196322309,-0.0093999999999999,1,Bull
2023-06-07,0.0141003269704405,0.0092003269704405,-0.0049,1,Bull
2023-06-08,-0.0211628167007473,-0.0130628167007473,0.0081,1,Bull
2023-06-09,0.0090606180885194,0.0133606180885194,0.0043,1,Bull
2023-06-12,0.0029790261743948,0.0049790261743949,0.002,1,Bull
2023-06-13,0.0013787421924956,0.0066787421924957,0.0053,1,Bull
2023-06-14,0.0061841930834807,0.0059841930834807,-0.0002,1,Bull
2023-06-15,-0.0127831721696602,0.0031168278303398,0.0159,1,Bull
2023-06-16,0.0006291940422294,0.0102291940422294,0.0096,1,Bull
2023-06-19,0.0187149623984408,0.0105149623984408,-0.0081999999999999,1,Bull
2023-06-20,0.0010783647525708,-0.0006216352474292,-0.0017,1,Bull
2023-06-21,-0.0111885640630001,-0.0264885640630001,-0.0153,1,Bull
2023-06-26,-0.0149616628681805,-0.0290616628681805,-0.0141,1,Bull
2023-06-27,0.0088401918472407,0.0182401918472407,0.0093999999999999,1,Bull
2023-06-28,-0.0071685158851667,-0.0083685158851668,-0.0012,1,Bull
2023-06-29,0.0170513728351442,0.0121513728351442,-0.0049,1,Bull
2023-06-30,0.0045896550217971,0.0099896550217971,0.0054,1,Bull
2023-07-03,-0.0165467275445011,-0.0034467275445011,0.0131,1,Bull
2023-07-04,0.0042209093014216,0.0058209093014216,0.0016,1,Bull
2023-07-05,-0.0042915229478339,-0.011991522947834,-0.0077,1,Bull
2023-07-06,0.0056116565684131,-0.0010883434315869,-0.0067,1,Bull
2023-07-07,-0.0064663707688428,-0.0108663707688429,-0.0044,1,Bull
2023-07-10,-0.0091950599143035,-0.0042950599143035,0.0049,0,Bear
2023-07-11,-0.0006787260737268,0.0058212739262732,0.0065,0,Bear
2023-07-12,-0.0125342631849942,-0.0192342631849943,-0.0067,0,Bear
2023-07-13,-0.0014721193942992,0.0128278806057008,0.0143,0,Bear
2023-07-14,0.0046955444101259,0.0048955444101259,0.0002,0,Bear
2023-07-17,0.0059190105465577,-0.0022809894534422,-0.0081999999999999,0,Bear
2023-07-18,-0.0051973023713772,-0.0083973023713772,-0.0032,0,Bear
2023-07-19,-0.0025329270463367,-0.0036329270463368,-0.0011,0,Bear
2023-07-20,-0.0100214422830613,-0.0171214422830613,-0.0070999999999999,0,Bear
2023-07-21,-0.0084145456155725,-0.0089145456155726,-0.0005,0,Bear
2023-07-24,0.0092011721766635,0.0048011721766635,-0.0044,0,Bear
2023-07-25,-0.0183619835218228,0.0105380164781772,0.0289,0,Bear
2023-07-26,-0.0134201161003931,-0.0155201161003931,-0.0021,0,Bear
2023-07-27,-0.0091152077126819,-0.0103152077126819,-0.0012,0,Bear
2023-07-28,-0.0210914925259713,0.0021085074740286,0.0232,0,Bear
2023-07-31,-0.0006897001645094,0.0048102998354906,0.0055,0,Bear
2023-08-01,0.0015771771961275,-0.0025228228038724,-0.0040999999999999,0,Bear
2023-08-02,0.0065301798950597,-0.0004698201049402,-0.0069999999999999,0,Bear
2023-08-03,-0.0116894735337508,-0.0028894735337508,0.0088,0,Bear
2023-08-04,0.0051284243295475,0.0090284243295475,0.0039,0,Bear
2023-08-07,0.0071218449967329,-0.0004781550032671,-0.0076,0,Bear
2023-08-08,9.503299504380006e-05,-0.0025049670049562,-0.0026,0,Bear
2023-08-09,-0.0118764472985217,-0.0149764472985217,-0.0031,0,Bear
2023-08-10,-0.0026902343556191,-0.0005902343556191,0.0021,0,Bear
2023-08-11,0.0067907584822919,-0.016209241517708,-0.023,0,Bear
2023-08-14,0.0200803692933238,0.0127803692933238,-0.0073,0,Bear
2023-08-15,-0.0080661329852625,-0.0104661329852625,-0.0024,0,Bear
2023-08-16,-0.0093380046459623,-0.0166380046459624,-0.0073,0,Bear
2023-08-17,0.0137360111220977,0.0170360111220977,0.0033,0,Bear
2023-08-18,-0.007462877520846,-0.019762877520846,-0.0123,0,Bear
2023-08-21,0.0102812033005849,-0.0041187966994151,-0.0144,0,Bear
2023-08-22,0.0095456368667535,0.0172456368667535,0.0077,1,Bull
2023-08-23,-0.0022266725759527,-0.0186266725759527,-0.0163999999999999,1,Bull
2023-08-24,-0.0064450773227665,0.0007549226772334,0.0072,1,Bull
2023-08-25,-0.0245286015665668,-0.0283286015665669,-0.0038,0,Bear
2023-08-28,-0.0078352719409462,0.0038647280590537,0.0116999999999999,0,Bear
2023-08-29,0.0334843398688179,0.0434843398688179,0.01,1,Bull
2023-08-30,0.0166705216237868,0.0162705216237868,-0.0004,1,Bull
2023-08-31,0.0022895502642054,-0.0038104497357945,-0.0060999999999999,1,Bull
2023-09-01,-0.0073276481947094,-0.0003276481947094,0.0069999999999999,1,Bull
2023-09-04,-0.0019496279139685,0.0132503720860315,0.0152,1,Bull
2023-09-05,-0.0021302589206076,-0.0095302589206077,-0.0074,1,Bull
2023-09-06,0.0034750556409387,0.0012750556409387,-0.0022,1,Bull
2023-09-07,-6.967123810800065e-05,-0.014069671238108,-0.0139999999999999,1,Bull
2023-09-08,0.0039485081852604,-0.0009514918147396,-0.0049,1,Bull
2023-09-11,0.0048606495671955,0.0122606495671955,0.0074,1,Bull
2023-09-12,-0.0018600874104169,-0.0036600874104169,-0.0018,1,Bull
2023-09-13,-0.0050013492075871,-0.0114013492075871,-0.0064,1,Bull
2023-09-14,-0.0066493157383946,-0.0074493157383946,-0.0008,1,Bull
2023-09-15,0.007287185115967,0.000687185115967,-0.0066,1,Bull
2023-09-18,-0.0002253393276647,0.0048746606723353,0.0051,1,Bull
2023-09-19,-0.010100880217689,-0.012000880217689,-0.0019,1,Bull
2023-09-20,-0.0032665130700357,-0.0072665130700358,-0.004,1,Bull
2023-09-21,0.0015577122544064,-0.0074422877455936,-0.009,1,Bull
2023-09-22,0.0058508607953335,0.0239508607953336,0.0181,1,Bull
2023-09-25,-1.4589745686993671e-06,-0.0065014589745687,-0.0065,1,Bull
2023-09-26,0.0065520851570465,0.0007520851570465,-0.0058,1,Bull
2023-09-27,0.001084093921589,0.003184093921589,0.0021,1,Bull
2023-09-28,0.0122244709390559,0.0092244709390559,-0.003,1,Bull
2023-10-09,-0.0030106849603982,-0.0043106849603982,-0.0013,1,Bull
2023-10-10,0.0068018526706705,-0.0006981473293294,-0.0075,1,Bull
2023-10-11,0.0008396335379184,0.0036396335379185,0.0028,1,Bull
2023-10-12,-0.0106402630353721,-0.0011402630353721,0.0095,1,Bull
2023-10-13,0.0021473557327012,-0.0083526442672988,-0.0105,1,Bull
2023-10-16,0.0035055835514499,-0.0064944164485501,-0.01,1,Bull
2023-10-17,-0.0039277270832721,-0.0004277270832721,0.0034999999999999,1,Bull
2023-10-18,-0.0105704119611616,-0.0184704119611616,-0.0079,1,Bull
2023-10-19,0.0124237797381313,-0.0088762202618687,-0.0213,1,Bull
2023-10-20,-0.0097778368550788,-0.0162778368550788,-0.0065,1,Bull
2023-10-23,-0.0130801411690887,-0.0234801411690887,-0.0104,0,Bear
2023-10-24,0.0208406816648532,0.0245406816648533,0.0037,1,Bull
2023-10-25,0.0082639699600088,0.0132639699600088,0.005,1,Bull
2023-10-26,0.0011444814017501,0.0039444814017502,0.0028,1,Bull
2023-10-27,-0.0064104000787748,0.0072895999212252,0.0137,1,Bull
2023-10-30,0.0076092812469544,0.0136092812469544,0.006,1,Bull
2023-10-31,-0.0039075497872378,-0.0070075497872378,-0.0031,1,Bull
2023-11-01,0.0002661993812913,-0.0001338006187087,-0.0004,1,Bull
2023-11-02,-0.0062363676885925,-0.0109363676885925,-0.0046999999999999,1,Bull
2023-11-03,0.0080033639329333,0.0164033639329333,0.0084,1,Bull
2023-11-06,0.0123250774956698,0.0258250774956699,0.0135,1,Bull
2023-11-07,0.0143411567146091,0.0108411567146091,-0.0034999999999999,1,Bull
2023-11-08,0.0092796024378511,0.0068796024378511,-0.0024,1,Bull
2023-11-09,-0.0072145525143163,-0.0067145525143163,0.0005,1,Bull
2023-11-10,0.0025269762369205,-0.0047730237630794,-0.0073,1,Bull
2023-11-13,0.0156905438821172,0.0136905438821172,-0.002,1,Bull
2023-11-14,0.0089773313078645,0.0096773313078645,0.0007,1,Bull
2023-11-15,-0.00234668022197,0.0046533197780299,0.0069999999999999,1,Bull
2023-11-16,0.0042843888450714,-0.0054156111549286,-0.0097,1,Bull
2023-11-17,0.0100904715297125,0.0088904715297125,-0.0012,1,Bull
2023-11-20,0.0097767507330403,0.0120767507330403,0.0023,1,Bull
2023-11-21,-0.0092403448706188,-0.0079403448706188,0.0013,1,Bull
2023-11-22,0.0011586343485047,-0.0090413656514953,-0.0102,1,Bull
2023-11-23,0.0028272556847453,0.0076272556847453,0.0048,1,Bull
2023-11-24,-0.0080304798013747,-0.0146304798013747,-0.0066,1,Bull
2023-11-27,0.011885303614135,0.004485303614135,-0.0074,1,Bull
2023-11-28,0.0028677656781073,0.0047677656781073,0.0019,1,Bull
2023-11-29,0.003000558847521,-0.0055994411524789,-0.0086,1,Bull
2023-11-30,-0.0066800257075762,-0.0043800257075762,0.0023,1,Bull
2023-12-01,0.0161212067514052,0.0123212067514052,-0.0038,1,Bull
2023-12-04,0.0104584026510894,0.0039584026510894,-0.0065,1,Bull
2023-12-05,3.182067219649823e-05,-0.0189681793278035,-0.019,1,Bull
2023-12-06,0.0009630549262239,0.0025630549262239,0.0016,1,Bull
2023-12-07,0.0026252993490198,0.0002252993490198,-0.0024,1,Bull
2023-12-08,-0.0095001425857356,-0.0071001425857356,0.0024,1,Bull
2023-12-11,0.0070530033250088,0.0129530033250088,0.0059,1,Bull
2023-12-12,0.0047010480740919,0.0068010480740919,0.0021,1,Bull
2023-12-13,0.0092628371834911,-0.0074371628165089,-0.0167,1,Bull
2023-12-14,0.0002016453211113,-0.0049983546788886,-0.0052,1,Bull
2023-12-15,-0.0018992635539794,-0.0049992635539794,-0.0031,1,Bull
2023-12-18,-0.0067286419082256,-0.0103286419082256,-0.0036,1,Bull
2023-12-19,0.0025317498934872,0.0039317498934872,0.0014,1,Bull
2023-12-20,-0.0025929267523567,-0.0135929267523568,-0.011,1,Bull
2023-12-21,-0.0054172595310422,0.0046827404689577,0.0101,1,Bull
2023-12-22,-0.0238562335303493,-0.0219562335303493,0.0019,0,Bear
2023-12-25,-0.0032726578695071,-0.0001726578695071,0.0031,0,Bear
2023-12-26,-0.0079401835018451,-0.0147401835018451,-0.0068,0,Bear
2023-12-27,0.0060589639903804,0.0095589639903804,0.0034999999999999,0,Bear
2023-12-28,-0.0135466366925839,0.009853363307416,0.0233999999999999,0,Bear
2023-12-29,0.0160668323957885,0.0209668323957885,0.0049,0,Bear
2024-01-02,0.0123263627075104,-0.0006736372924896,-0.013,1,Bull
2024-01-03,-0.0046759388652699,-0.0070759388652699,-0.0024,1,Bull
2024-01-04,0.007121415342215,-0.002078584657785,-0.0092,1,Bull
2024-01-05,-0.01843169168456,-0.02383169168456,-0.0054,0,Bear
2024-01-08,-0.0076201205820387,-0.0205201205820387,-0.0129,0,Bear
2024-01-09,0.0014923260579206,0.0034923260579206,0.002,0,Bear
2024-01-10,-0.0103088574352225,-0.0150088574352225,-0.0046999999999999,0,Bear
2024-01-11,0.0152436680609706,0.0209436680609707,0.0056999999999999,0,Bear
2024-01-12,-0.015397592614674,-0.018897592614674,-0.0034999999999999,0,Bear
2024-01-15,-0.0001117097572024,-0.0011117097572025,-0.001,0,Bear
2024-01-16,-0.0057229245339956,0.0003770754660043,0.0060999999999999,0,Bear
2024-01-17,-0.0022245808323147,-0.0240245808323147,-0.0218,0,Bear
2024-01-18,-0.0141503306518478,-5.033065184782368e-05,0.0141,0,Bear
2024-01-19,-0.0099251995527881,-0.0114251995527881,-0.0015,0,Bear
2024-01-22,-0.0406758070176557,-0.0562758070176557,-0.0156,0,Bear
2024-01-23,0.002825879148288,0.0068258791482881,0.004,0,Bear
2024-01-24,-0.002476289128358,0.0115237108716419,0.0139999999999999,0,Bear
2024-01-25,0.0137810735509561,0.0338810735509561,0.0200999999999999,0,Bear
2024-01-26,-0.006011842583262,-0.0087118425832621,-0.0027,0,Bear
2024-01-29,-0.0307250151944075,-0.0397250151944076,-0.009,0,Bear
2024-01-30,-0.013367563044335,-0.031167563044335,-0.0178,0,Bear
2024-01-31,-0.0365906372622509,-0.045690637262251,-0.0091,0,Bear
2024-02-01,-0.0135267505426714,-0.0128267505426714,0.0007,0,Bear
2024-02-02,-0.0330891367986855,-0.0448891367986855,-0.0118,0,Bear
2024-02-05,-0.0926348223430416,-0.0861348223430416,0.0065,0,Bear
2024-02-06,-0.0026651776551204,0.0321348223448795,0.0348,0,Bear
2024-02-07,-0.0355485331458606,-0.0259485331458606,0.0096,0,Bear
2024-02-08,0.0622026431745697,0.0686026431745698,0.0064,0,Bear
2024-02-19,0.0431324420270108,0.0547324420270108,0.0116,0,Bear
2024-02-20,0.022506409870154,0.024606409870154,0.0021,0,Bear
2024-02-21,-0.0015811779659698,0.0119188220340302,0.0135,0,Bear
2024-02-22,0.0225817063988604,0.0311817063988604,0.0086,0,Bear
2024-02-23,0.0295765903188785,0.0304765903188785,0.0009,1,Bull
2024-02-26,0.0275114124488087,0.0171114124488087,-0.0104,1,Bull
2024-02-27,0.0268194735655173,0.0388194735655173,0.012,1,Bull
2024-02-28,-0.0579963165040087,-0.0706963165040087,-0.0127,1,Bull
2024-02-29,0.0271089378891001,0.0462089378891001,0.0191,1,Bull
2024-03-01,0.0044382424583198,0.0106382424583198,0.0062,1,Bull
2024-03-04,0.0072529200993026,0.0081529200993026,0.0009,1,Bull
2024-03-05,-0.0172594359999413,-0.0102594359999413,0.0069999999999999,1,Bull
2024-03-06,0.011364027198911,0.007264027198911,-0.0040999999999999,1,Bull
2024-03-07,-0.0063874909593322,-0.0123874909593322,-0.006,1,Bull
2024-03-08,0.0082691752830743,0.0125691752830743,0.0043,1,Bull
2024-03-11,-0.0006602658434469,0.0118397341565531,0.0125,1,Bull
2024-03-12,0.0003898704670458,0.0026898704670458,0.0023,1,Bull
2024-03-13,0.0088479955933578,0.0018479955933579,-0.0069999999999999,1,Bull
2024-03-14,-0.0001024247749021,-0.0029024247749022,-0.0028,1,Bull
2024-03-15,0.0147639008477386,0.0169639008477387,0.0022,1,Bull
2024-03-18,0.0082668113870549,0.0176668113870549,0.0093999999999999,1,Bull
2024-03-19,0.0013403820047093,-0.0058596179952906,-0.0072,1,Bull
2024-03-20,0.0081261645888127,0.0103261645888127,0.0022,1,Bull
2024-03-21,7.952875961679995e-05,-0.0011204712403832,-0.0012,1,Bull
2024-03-22,0.0019999053542243,-0.0081000946457756,-0.0101,1,Bull
2024-03-25,-0.0170971832541818,-0.0224971832541818,-0.0054,1,Bull
2024-03-26,-0.0093416604839154,-0.0042416604839154,0.0051,1,Bull
2024-03-27,-0.0150499827615905,-0.0266499827615905,-0.0116,1,Bull
2024-03-28,0.0146631820913512,0.0198631820913512,0.0052,1,Bull
2024-03-29,0.0071405812553329,0.0118405812553329,0.0046999999999999,1,Bull
2024-04-01,-0.0012651041780447,0.0151348958219552,0.0163999999999999,1,Bull
2024-04-02,-0.0072617211750337,-0.0114617211750337,-0.0042,1,Bull
2024-04-03,-0.0071227310585789,-0.0107227310585789,-0.0036,1,Bull
2024-04-08,-0.0083851648161919,-0.0171851648161919,-0.0088,0,Bear
2024-04-09,0.0050626661338801,0.0042626661338801,-0.0008,0,Bear
2024-04-10,-0.0031745612151117,-0.0112745612151118,-0.0081,0,Bear
2024-04-11,0.0034647207387609,0.0033647207387609,-0.0001,0,Bear
2024-04-12,0.0043590984271842,-0.0037409015728158,-0.0081,0,Bear
2024-04-15,-0.038427666692139,-0.017327666692139,0.0210999999999999,0,Bear
2024-04-16,-0.0403401148996405,-0.0510401148996405,-0.0107,0,Bear
2024-04-17,0.0386973864801672,0.0541973864801672,0.0155,0,Bear
2024-04-18,-0.0010305294667735,0.0001694705332264,0.0012,0,Bear
2024-04-19,0.0003920448732801,-0.0075079551267199,-0.0079,0,Bear
2024-04-22,-0.0072563675177983,-0.0102563675177983,-0.003,0,Bear
2024-04-23,0.0093141908048976,0.0023141908048976,-0.0069999999999999,0,Bear
2024-04-24,0.0153275935020564,0.0197275935020565,0.0044,1,Bull
2024-04-25,-0.0056073478057724,-0.0031073478057725,0.0025,1,Bull
2024-04-26,0.0039343234355295,0.0192343234355296,0.0153,1,Bull
2024-04-29,0.0048314948560163,0.0159314948560163,0.0111,1,Bull
2024-04-30,0.0007214556849158,-0.0046785443150842,-0.0054,1,Bull
2024-05-06,0.0035917358207557,0.0183917358207558,0.0148,1,Bull
2024-05-07,0.0018800456199702,0.0021800456199702,0.0003,1,Bull
2024-05-08,-0.0039983558380571,-0.0118983558380572,-0.0079,1,Bull
2024-05-09,-0.002066536512679,0.0074334634873209,0.0095,1,Bull
2024-05-10,-0.0109727103174005,-0.0104727103174005,0.0005,1,Bull
2024-05-13,-0.0119505323292394,-0.0123505323292394,-0.0004,0,Bear
2024-05-14,0.0099266934535527,0.0078266934535527,-0.0021,1,Bull
2024-05-15,0.0005727589385158,-0.0079272410614842,-0.0085,1,Bull
2024-05-16,-0.0038673086977071,3.269130229280072e-05,0.0039,1,Bull
2024-05-17,-0.0028621466392047,0.0074378533607953,0.0103,1,Bull
2024-05-20,0.0011223050137311,0.0046223050137311,0.0034999999999999,1,Bull
2024-05-21,-0.0046329308036191,-0.0086329308036191,-0.004,0,Bear
2024-05-22,-0.0024683858588606,-0.0001683858588606,0.0023,0,Bear
2024-05-23,-0.0009832181990922,-0.0125832181990922,-0.0116,0,Bear
2024-05-24,-0.0021317996775858,-0.0132317996775858,-0.0111,0,Bear
2024-05-27,-0.0009779710858778,0.0085220289141221,0.0095,0,Bear
2024-05-28,-0.0014481230429982,-0.0087481230429982,-0.0073,0,Bear
2024-05-29,-0.0011641451439941,3.5854856005819625e-05,0.0012,0,Bear
2024-05-30,-0.0036188143783405,-0.0089188143783405,-0.0053,0,Bear
2024-05-31,0.0092724608201033,0.0052724608201033,-0.004,0,Bear
2024-06-03,-0.0143861506091161,-0.0118861506091161,0.0025,0,Bear
2024-06-04,-0.0085852142269959,-0.001085214226996,0.0075,0,Bear
2024-06-05,-0.0163562010341674,-0.0221562010341674,-0.0058,0,Bear
2024-06-06,-0.0259521243416545,-0.0266521243416545,-0.0007,0,Bear
2024-06-07,0.0145734929506274,0.0095734929506274,-0.005,0,Bear
2024-06-11,0.0115990070406446,0.0028990070406447,-0.0087,0,Bear
2024-06-12,0.011989340606503,0.012389340606503,0.0004,0,Bear
2024-06-13,-0.0016010073832919,-0.006701007383292,-0.0051,0,Bear
2024-06-14,-0.0033556381139085,0.0010443618860915,0.0044,0,Bear
2024-06-17,-0.0029408965688198,-0.0044408965688199,-0.0015,0,Bear
2024-06-18,0.0109743132636474,0.0136743132636475,0.0027,1,Bull
2024-06-19,0.0015308458756184,-0.0031691541243815,-0.0046999999999999,1,Bull
2024-06-20,-0.0124523969410724,-0.0196523969410724,-0.0072,0,Bear
2024-06-21,0.0055149003238148,0.0033149003238148,-0.0022,1,Bull
2024-06-24,-0.0257806698780422,-0.0311806698780422,-0.0054,0,Bear
2024-06-25,0.0066618157119235,0.0012618157119235,-0.0054,0,Bear
2024-06-26,0.0137803717443379,0.020280371744338,0.0065,0,Bear
2024-06-27,-0.0129267084425025,-0.0204267084425026,-0.0075,0,Bear
2024-06-28,0.0079637175775189,0.0101637175775189,0.0022,0,Bear
